Flexao Direita		Flexao Esquerda		Torcao Direita		Torcao Esquerda		Roll			Pitch			Yaw
831		1.270159		-1.557464		0.000000		0.000000		0.000000
-9.714237		5.238328		0.199008		-3.027654		-1.407977		-7.857499		74.337036
-9.717378		5.231527		0.207095		-3.028410		-1.409162		-7.859364		74.344002
-9.714813		5.227045		0.204650		-3.022173		-1.408620		-7.859596		74.353424
-9.720753		5.235310		0.200214		-3.023415		-1.407880		-7.860185		74.362518
-9.716269		5.230357		0.201530		-3.022403		-1.407550		-7.860523		74.375015
-9.713787		5.229634		0.198518		-3.020954		-1.407207		-7.860956		74.380272
-9.721970		5.222217		0.195199		-3.015020		-1.406819		-7.861400		74.388596
-9.715029		5.231917		0.195849		-3.018023		-1.406645		-7.861724		74.394234
-9.716599		5.234946		0.192871		-3.015030		-1.406271		-7.862193		74.395859
-9.709961		5.235639		0.186888		-3.017668		-1.406140		-7.862680		74.401207
-9.708179		5.239041		0.184409		-3.019260		-1.405875		-7.863083		74.401192
-9.713028		5.238557		0.180006		-3.019212		-1.405609		-7.863599		74.403732
-9.708279		5.247655		0.173581		-3.017674		-1.405609		-7.863599		74.403732
-9.715773		5.236050		0.173435		-3.013962		-1.405680		-7.865132		74.413734
-9.718107		5.226441		0.172659		-3.016101		-1.405366		-7.865632		74.412750
-9.716126		5.243979		0.177071		-3.024082		-1.405079		-7.866008		74.426331
-9.719337		5.245221		0.179116		-3.024204		-1.404616		-7.866332		74.433441
-9.726435		5.236553		0.182265		-3.024825		-1.404149		-7.866652		74.437386
-9.724214		5.239350		0.176538		-3.022476		-1.403575		-7.867088		74.442070
-9.718883		5.247290		0.175030		-3.024910		-1.403390		-7.867460		74.446579
-9.718361		5.241157		0.173850		-3.022046		-1.403094		-7.867990		74.451744
-9.721258		5.242439		0.176044		-3.020748		-1.402816		-7.868459		74.453094
-9.719600		5.243874		0.179530		-3.020099		-1.402696		-7.868699		74.457558
-9.721289		5.248958		0.177205		-3.016462		-1.402321		-7.869211		74.459427
-9.728250		5.251366		0.181239		-3.015186		-1.402034		-7.869625		74.463203
-9.728591		5.252539		0.181589		-3.016452		-1.401694		-7.870191		74.466156
-9.725982		5.256904		0.180463		-3.018732		-1.401510		-7.870311		74.473900
-9.727625		5.261288		0.176450		-3.018048		-1.401497		-7.870823		74.475975
-9.723845		5.257754		0.180472		-3.020039		-1.401608		-7.871239		74.473976
-9.725107		5.260842		0.175737		-3.018657		-1.401351		-7.871716		74.479424
-9.730307		5.263349		0.176503		-3.019995		-1.400974		-7.871974		74.480957
-9.726440		5.265730		0.176933		-3.022248		-1.400729		-7.872481		74.485229
-9.732716		5.259170		0.171917		-3.023593		-1.400352		-7.872935		74.494461
-9.732151		5.258613		0.169319		-3.019842		-1.400403		-7.873467		74.497223
-9.729691		5.263354		0.168134		-3.017531		-1.400030		-7.873780		74.496994
-9.726370		5.266304		0.162129		-3.014303		-1.399766		-7.874072		74.499718
-9.727889		5.256768		0.166262		-3.016531		-1.399354		-7.874393		74.506630
-9.733060		5.261111		0.164525		-3.016038		-1.399091		-7.874731		74.507584
-9.739222		5.261953		0.171637		-3.010175		-1.398811		-7.875406		74.509491
-9.741198		5.262202		0.169861		-3.010232		-1.398811		-7.875406		74.509491
-9.744683		5.264127		0.160851		-3.009477		-1.398811		-7.875406		74.509491
-9.755472		5.264557		0.161707		-3.015714		-1.398351		-7.879111		74.513412
-9.756679		5.264613		0.173281		-3.005578		-1.398351		-7.879111		74.513412
-9.757559		5.257510		0.171103		-2.999788		-1.396912		-7.880497		74.509880
-9.752350		5.257659		0.170679		-2.998385		-1.396912		-7.880497		74.509880
